variant,seed,split,case,pp_dir_5deg,pp_dir_10deg,pp_dir_15deg,pp_dir_30deg,pp_peak_0.10,pp_peak_0.20,pp_peak_0.50,cos_signed_median,cos_signed_mean,frac_flipped,angle_median_deg,angle_mean_deg,angle_p90_deg,mag_ratio_median,mag_ratio_mean,peak_mag_true,peak_mag_pred,peak_mag_rel,t_phase,omega,phase_norm,Q_sign,alpha_womersley,R_mm,L_mm,p_amp,wall_frac
womersley_leak_dir_only,777,test,wm_028_R16p9_L170p9_a11p3,0.016145833333333335,0.3376736111111111,0.6689236111111111,0.9991319444444444,0.0,0.0,0.0,0.9750180840492249,0.9614232182502747,0.0,12.833902359008789,14.146034240722656,25.452465057373047,3.153367757797241,3.3001418113708496,0.021849041804671288,0.10115616768598557,3.6297757625579834,2.356353350615163,1.489114804961375,3.5088806601213807,-1.0,11.338325089891944,16.878808428210068,170.9466910940729,0.05449226346446536,0.08304498269896193
womersley_leak_dir_only,777,test,wm_029_R15p7_L140p1_a07p1,0.003993055555555555,0.40121527777777777,0.8463541666666666,0.9708333333333333,0.0,0.0,0.0,0.9838775992393494,0.9708034992218018,0.0,10.302383422851562,12.047134399414062,16.19483757019043,3.2784385681152344,3.2875239849090576,0.012829676270484924,0.07332141697406769,4.7149858474731445,8.071870019276021,0.6816181504768951,5.501933113428821,1.0,7.149392859956807,15.730972031964066,140.10607133664715,0.01154620816316866,0.08304498269896193
womersley_leak_dir_only,777,test,wm_030_R16p8_L186p3_a07p9,0.0022569444444444442,0.07586805555555555,0.2078125,0.9579861111111111,0.0,0.0,0.0,0.9380055665969849,0.9354140162467957,0.0,20.280733108520508,19.56038475036621,22.433305740356445,4.037611961364746,4.057351112365723,0.010996272787451744,0.09739455580711365,7.857051372528076,0.9357481164268846,0.7281950996909115,0.6814071929270579,1.0,7.914192820348003,16.847665103447127,186.26469076177037,0.00977671845722567,0.08304498269896193
womersley_leak_dir_only,777,test,wm_031_R09p4_L239p5_a10p9,0.0,0.22916666666666666,0.4934027777777778,0.9944444444444445,0.0,0.0375,0.8923611111111112,0.9657259583473206,0.9683359861373901,0.0,15.044180870056152,13.897805213928223,17.162261962890625,1.2564246654510498,1.2405141592025757,0.03942704200744629,0.07820791006088257,0.9836108684539795,1.0528578622297922,4.427565334988802,4.6615969734790434,-1.0,10.880321199869641,9.393256833150932,239.49278666172782,0.1615219190558797,0.08304498269896193
womersley_leak_dir_only,777,test,wm_032_R12p2_L282p2_a06p3,0.1345486111111111,0.5173611111111112,0.7868055555555555,0.9720486111111111,0.0,0.21770833333333334,0.9699652777777777,0.9852984547615051,0.9748578667640686,0.0,9.836772918701172,11.125304222106934,18.245637893676758,1.1833975315093994,1.2595133781433105,0.03266732767224312,0.08516409248113632,1.607011318206787,3.5635549664683546,0.8763398420088776,3.122885196304829,-1.0,6.307070037448027,12.239067927399056,282.1644184331933,0.08340355636315183,0.08304498269896193
womersley_leak_dir_only,777,test,wm_033_R16p9_L167p1_a02p1,0.0,0.0,0.0,0.9816780821917809,0.0,0.0,0.0,0.9115070104598999,0.9115043878555298,0.0,24.285552978515625,24.158540725708008,26.758712768554688,0.12263622134923935,0.12192519009113312,0.5140915513038635,0.07873326539993286,-0.8468497395515442,23.579713268213716,0.050513105248963935,1.191084538057671,1.0,2.0921065799657117,16.909810540078887,167.13941672229032,0.03385412159184365,0.08304498269896193
womersley_leak_dir_only,777,val,wm_024_R10p1_L185p5_a06p9,0.0,0.02048611111111111,0.32100694444444444,0.9819444444444444,0.0,0.0006944444444444445,0.016840277777777777,0.9389394521713257,0.9452322125434875,0.0,20.125797271728516,18.363239288330078,22.412010192871094,1.684765338897705,1.668103575706482,0.03445331007242203,0.09073495119810104,1.633562684059143,2.1666682256330922,1.5440612768616369,3.3454685070065695,-1.0,6.929361621899541,10.13019792117939,185.51290850826797,0.1077085903681465,0.08304498269896193
womersley_leak_dir_only,777,val,wm_025_R14p6_L277p4_a02p2,0.0001838235294117647,0.24136029411764706,0.5845588235294118,0.9724264705882353,0.0,0.0,0.007352941176470588,0.9690645337104797,0.9618925452232361,0.0,14.288673400878906,14.661581039428711,19.702457427978516,2.0109100341796875,2.0352256298065186,0.019197292625904083,0.07923311740159988,3.1273069381713867,76.1069292794284,0.07139294034387775,5.433497461801954,1.0,2.1527243518364907,14.635843572634595,277.4024293436889,0.024839818199674932,0.08304498269896193
womersley_leak_dir_only,777,val,wm_026_R16p1_L173p1_a06p4,0.5989726027397261,0.9433219178082192,0.9465753424657535,0.9991438356164384,0.42585616438356166,0.8792808219178082,0.9739726027397261,0.9972318410873413,0.9923500418663025,0.0,4.264182090759277,5.052492141723633,7.387925148010254,1.0412667989730835,1.0453599691390991,0.03859727829694748,0.061657510697841644,0.5974574685096741,11.638586333715198,0.5108045582498528,5.945042950846166,1.0,6.35234707406615,16.145957558642593,173.14701111600007,0.049462200976830496,0.08304498269896193
womersley_leak_dir_only,777,val,wm_027_R13p9_L115p3_a03p2,0.2607638888888889,0.9296875,0.9506944444444444,0.9989583333333333,0.13854166666666667,0.6647569444444444,0.9852430555555556,0.9922459125518799,0.9892788529396057,0.0,7.139752388000488,7.424144268035889,9.720723152160645,0.8770442605018616,0.8722476363182068,0.07502167671918869,0.0831199437379837,0.10794569551944733,36.3390203037458,0.17152021176440738,6.232876457809579,1.0,3.177130799823445,13.93588046669706,115.27099829706562,0.029555184430162532,0.08304498269896193
womersley_withleak,1337,test,wm_028_R16p9_L170p9_a11p3,0.0,0.26024305555555555,0.5164930555555556,0.9550347222222222,0.0,0.0,0.0,0.9670008420944214,0.9509360194206238,0.0,14.760137557983398,16.59925651550293,27.000471115112305,2.4829585552215576,2.662753105163574,0.021849041804671288,0.12203804403543472,4.58551025390625,2.356353350615163,1.489114804961375,3.5088806601213807,-1.0,11.338325089891944,16.878808428210068,170.9466910940729,0.05449226346446536,0.08304498269896193
womersley_withleak,1337,test,wm_029_R15p7_L140p1_a07p1,0.0005208333333333333,0.025173611111111112,0.6640625,0.9673611111111111,0.0,0.0,0.0,0.969285249710083,0.9620106816291809,0.0,14.237345695495605,15.086374282836914,19.067630767822266,2.965446949005127,2.961552858352661,0.012829676270484924,0.07916802167892456,5.1706953048706055,8.071870019276021,0.6816181504768951,5.501933113428821,1.0,7.149392859956807,15.730972031964066,140.10607133664715,0.01154620816316866,0.08304498269896193
womersley_withleak,1337,test,wm_030_R16p8_L186p3_a07p9,0.04079861111111111,0.196875,0.49496527777777777,0.9739583333333334,0.0,0.0,0.0,0.9656661748886108,0.9606316685676575,0.0,15.057373046875,14.963628768920898,19.896181106567383,3.794515609741211,3.7641971111297607,0.010996272787451744,0.1075107678771019,8.777018547058105,0.9357481164268846,0.7281950996909115,0.6814071929270579,1.0,7.914192820348003,16.847665103447127,186.26469076177037,0.00977671845722567,0.08304498269896193
womersley_withleak,1337,test,wm_031_R09p4_L239p5_a10p9,0.0,0.0,0.0005208333333333333,0.4265625,0.0,0.0,0.0421875,0.8602205514907837,0.8555496335029602,0.0,30.65863800048828,30.8769474029541,34.314056396484375,1.3069970607757568,1.2479256391525269,0.03942704200744629,0.08476870507001877,1.1500142812728882,1.0528578622297922,4.427565334988802,4.6615969734790434,-1.0,10.880321199869641,9.393256833150932,239.49278666172782,0.1615219190558797,0.08304498269896193
