variant,resolution,seed,case,n_nodes,n_chunks,mesh_L,U_he,div_pred,div_true,div_analytical,helm_pred,helm_true
leak_dir_only,4x,777,wm_029_R15p7_L140p1_a07p1,1474880,6,0.0003277275482190352,0.012784953960216503,0.011322295276744058,1.8958840255480707e-06,0.0,nan,nan
leak_dir_only,4x,777,wm_030_R16p8_L186p3_a07p9,1474880,6,0.0003509913694044737,0.010799693218342598,0.009848730007271968,1.2654479673387065e-06,0.0,nan,nan
leak_dir_only,4x,777,wm_031_R09p4_L239p5_a10p9,1474880,6,0.00019569161991617957,0.0390050690437886,0.00068386708325855,4.770556228033033e-09,0.0,nan,nan
leak_dir_only,4x,777,wm_032_R12p2_L282p2_a06p3,1474880,6,0.0002549778620896646,0.03101596259779249,0.004252491036901338,1.311838712818254e-08,0.0,nan,nan
leak_dir_only,4x,777,wm_033_R16p9_L167p1_a02p1,1474880,6,0.0003522860684375669,0.5046759263311656,0.00022065719938372673,1.6372781207616755e-06,0.0,nan,nan
leak_dir_only,4x,1337,wm_028_R16p9_L170p9_a11p3,1474880,6,0.0003516401990481285,0.020370087347497123,0.003373533241209753,2.996110700639002e-06,0.0,nan,1.563433592969482e-05
leak_dir_only,4x,1337,wm_029_R15p7_L140p1_a07p1,1474880,6,0.0003277275482190352,0.012784953960216503,0.009180216295919105,1.8958840255480707e-06,0.0,nan,nan
leak_dir_only,4x,1337,wm_030_R16p8_L186p3_a07p9,1474880,6,0.0003509913694044737,0.010799693218342598,0.007086889340608087,1.2654479673387065e-06,0.0,nan,nan
leak_dir_only,4x,1337,wm_031_R09p4_L239p5_a10p9,1474880,6,0.00019569161991617957,0.0390050690437886,0.0008539041144415941,4.770556228033033e-09,0.0,nan,nan
leak_dir_only,4x,1337,wm_032_R12p2_L282p2_a06p3,1474880,6,0.0002549778620896646,0.03101596259779249,0.0032819827441963947,1.311838712818254e-08,0.0,nan,nan
leak_dir_only,4x,1337,wm_033_R16p9_L167p1_a02p1,1474880,6,0.0003522860684375669,0.5046759263311656,0.0002152281049301194,1.6372781207616755e-06,0.0,nan,nan
leak_dir_only,4x,2026,wm_028_R16p9_L170p9_a11p3,1474880,6,0.0003516401990481285,0.020370087347497123,0.003927684879335336,2.996110700639002e-06,0.0,nan,1.563433592969482e-05
leak_dir_only,4x,2026,wm_029_R15p7_L140p1_a07p1,1474880,6,0.0003277275482190352,0.012784953960216503,0.01185671992110055,1.8958840255480707e-06,0.0,nan,nan
leak_dir_only,4x,2026,wm_030_R16p8_L186p3_a07p9,1474880,6,0.0003509913694044737,0.010799693218342598,0.009601199025287811,1.2654479673387065e-06,0.0,nan,nan
leak_dir_only,4x,2026,wm_031_R09p4_L239p5_a10p9,1474880,6,0.00019569161991617957,0.0390050690437886,0.0008737276824987882,4.770556228033033e-09,0.0,nan,nan
leak_dir_only,4x,2026,wm_032_R12p2_L282p2_a06p3,1474880,6,0.0002549778620896646,0.03101596259779249,0.0030686919585674335,1.311838712818254e-08,0.0,nan,nan
leak_dir_only,4x,2026,wm_033_R16p9_L167p1_a02p1,1474880,6,0.0003522860684375669,0.5046759263311656,0.00024256645217352925,1.6372781207616755e-06,0.0,nan,nan
leak_mag_only,1x,777,wm_028_R16p9_L170p9_a11p3,23120,1,0.0014065658923776761,0.0198831669986248,0.09309996664524078,0.00023449760919902474,0.0,0.03984250783457297,0.0010013014057569968
leak_mag_only,1x,777,wm_029_R15p7_L140p1_a07p1,23120,1,0.0013109133537489777,0.01276966743171215,0.1289462149143219,0.00012306416465435177,0.0,0.06015772612216281,0.00018182449506672356
leak_mag_only,1x,777,wm_030_R16p8_L186p3_a07p9,23120,1,0.0014039708374346536,0.01066726166754961,0.1702432930469513,0.00013111934822518378,0.0,0.023437096911750936,0.0005218220544174771
leak_mag_only,1x,777,wm_031_R09p4_L239p5_a10p9,23120,1,0.0007827705821687758,0.03888924792408943,0.020836377516388893,6.745892733306391e-08,0.0,nan,nan
leak_mag_only,1x,777,wm_032_R12p2_L282p2_a06p3,23120,1,0.0010199205610202091,0.029478538781404495,0.059081073850393295,4.0735827155913285e-07,0.0,nan,nan
leak_mag_only,1x,777,wm_033_R16p9_L167p1_a02p1,23120,1,0.0014091495568184552,0.4960843026638031,0.004836506675928831,0.0001027116522891447,0.0,0.02954952281205956,9.970049329439686e-05
leak_mag_only,1x,1337,wm_028_R16p9_L170p9_a11p3,23120,1,0.0014065658923776761,0.0198831669986248,0.07336217164993286,0.00023449760919902474,0.0,0.06453363174303557,0.0010013014057569968
leak_mag_only,1x,1337,wm_029_R15p7_L140p1_a07p1,23120,1,0.0013109133537489777,0.01276966743171215,0.1407002955675125,0.00012306416465435177,0.0,0.07716668612203681,0.00018182449506672356
leak_mag_only,1x,1337,wm_030_R16p8_L186p3_a07p9,23120,1,0.0014039708374346536,0.01066726166754961,0.11022825539112091,0.00013111934822518378,0.0,0.03567967294217103,0.0005218220544174771
leak_mag_only,1x,1337,wm_031_R09p4_L239p5_a10p9,23120,1,0.0007827705821687758,0.03888924792408943,0.02226758562028408,6.745892733306391e-08,0.0,nan,nan
leak_mag_only,1x,1337,wm_032_R12p2_L282p2_a06p3,23120,1,0.0010199205610202091,0.029478538781404495,0.052559249103069305,4.0735827155913285e-07,0.0,nan,nan
leak_mag_only,1x,1337,wm_033_R16p9_L167p1_a02p1,23120,1,0.0014091495568184552,0.4960843026638031,0.003926252480596304,0.0001027116522891447,0.0,0.06803640713598183,9.970049329439686e-05
leak_mag_only,1x,2026,wm_028_R16p9_L170p9_a11p3,23120,1,0.0014065658923776761,0.0198831669986248,0.8784089088439941,0.00023449760919902474,0.0,0.06422442607122777,0.0010013014057569968
leak_mag_only,1x,2026,wm_029_R15p7_L140p1_a07p1,23120,1,0.0013109133537489777,0.01276966743171215,0.7390430569648743,0.00012306416465435177,0.0,0.05829499581471958,0.00018182449506672356
leak_mag_only,1x,2026,wm_030_R16p8_L186p3_a07p9,23120,1,0.0014039708374346536,0.01066726166754961,1.1938382387161255,0.00013111934822518378,0.0,0.06336157361818115,0.0005218220544174771
leak_mag_only,1x,2026,wm_031_R09p4_L239p5_a10p9,23120,1,0.0007827705821687758,0.03888924792408943,0.2178255021572113,6.745892733306391e-08,0.0,nan,nan
leak_mag_only,1x,2026,wm_032_R12p2_L282p2_a06p3,23120,1,0.0010199205610202091,0.029478538781404495,0.2350216507911682,4.0735827155913285e-07,0.0,nan,nan
leak_mag_only,1x,2026,wm_033_R16p9_L167p1_a02p1,23120,1,0.0014091495568184552,0.4960843026638031,0.033168449997901917,0.0001027116522891447,0.0,0.06218424072170089,9.970049329439686e-05
leak_mag_only,2x,777,wm_028_R16p9_L170p9_a11p3,184480,1,0.0007032820826633127,0.020390992984175682,0.03837466239929199,1.3378687981457915e-05,0.0,nan,nan
leak_mag_only,2x,777,wm_029_R15p7_L140p1_a07p1,184480,1,0.0006554561848187633,0.012784822843968868,0.03987984359264374,1.0730667781899683e-05,0.0,nan,nan
leak_mag_only,2x,777,wm_030_R16p8_L186p3_a07p9,184480,1,0.0007019844913098327,0.010819370858371258,0.0485260933637619,6.8721069510502275e-06,0.0,nan,nan
leak_mag_only,2x,777,wm_031_R09p4_L239p5_a10p9,184480,1,0.0003913846302569458,0.03902824595570564,0.003772658994421363,1.7260020968024037e-08,0.0,nan,nan
leak_mag_only,2x,777,wm_032_R12p2_L282p2_a06p3,184480,1,0.0005099590339922747,0.03107747994363308,0.0146316047757864,4.941882636444461e-08,0.0,nan,nan
leak_mag_only,2x,777,wm_033_R16p9_L167p1_a02p1,184480,1,0.0007045739679166213,0.5033658742904663,0.0012934664264321327,1.075494583346881e-05,0.0,nan,nan
leak_mag_only,2x,1337,wm_028_R16p9_L170p9_a11p3,184480,1,0.0007032820826633127,0.020390992984175682,0.026589365676045418,1.3378687981457915e-05,0.0,nan,nan
leak_mag_only,2x,1337,wm_029_R15p7_L140p1_a07p1,184480,1,0.0006554561848187633,0.012784822843968868,0.05245290324091911,1.0730667781899683e-05,0.0,nan,nan
leak_mag_only,2x,1337,wm_030_R16p8_L186p3_a07p9,184480,1,0.0007019844913098327,0.010819370858371258,0.041928261518478394,6.8721069510502275e-06,0.0,nan,nan
leak_mag_only,2x,1337,wm_031_R09p4_L239p5_a10p9,184480,1,0.0003913846302569458,0.03902824595570564,0.004360046703368425,1.7260020968024037e-08,0.0,nan,nan
leak_mag_only,2x,1337,wm_032_R12p2_L282p2_a06p3,184480,1,0.0005099590339922747,0.03107747994363308,0.012886189855635166,4.941882636444461e-08,0.0,nan,nan
leak_mag_only,2x,1337,wm_033_R16p9_L167p1_a02p1,184480,1,0.0007045739679166213,0.5033658742904663,0.0010697228135541081,1.075494583346881e-05,0.0,nan,nan
leak_mag_only,2x,2026,wm_028_R16p9_L170p9_a11p3,184480,1,0.0007032820826633127,0.020390992984175682,0.24036940932273865,1.3378687981457915e-05,0.0,nan,nan
leak_mag_only,2x,2026,wm_029_R15p7_L140p1_a07p1,184480,1,0.0006554561848187633,0.012784822843968868,0.1930609792470932,1.0730667781899683e-05,0.0,nan,nan
leak_mag_only,2x,2026,wm_030_R16p8_L186p3_a07p9,184480,1,0.0007019844913098327,0.010819370858371258,0.32813188433647156,6.8721069510502275e-06,0.0,nan,nan
leak_mag_only,2x,2026,wm_031_R09p4_L239p5_a10p9,184480,1,0.0003913846302569458,0.03902824595570564,0.04060440883040428,1.7260020968024037e-08,0.0,nan,nan
leak_mag_only,2x,2026,wm_032_R12p2_L282p2_a06p3,184480,1,0.0005099590339922747,0.03107747994363308,0.05195171758532524,4.941882636444461e-08,0.0,nan,nan
leak_mag_only,2x,2026,wm_033_R16p9_L167p1_a02p1,184480,1,0.0007045739679166213,0.5033658742904663,0.008850672282278538,1.075494583346881e-05,0.0,nan,nan
leak_mag_only,4x,777,wm_028_R16p9_L170p9_a11p3,1474880,6,0.0003516401990481285,0.020370087347497123,0.00942373007982507,2.996110700639002e-06,0.0,nan,1.563433592969482e-05
leak_mag_only,4x,777,wm_029_R15p7_L140p1_a07p1,1474880,6,0.0003277275482190352,0.012784953960216503,0.009883736954362633,1.8958840255480707e-06,0.0,nan,nan
leak_mag_only,4x,777,wm_030_R16p8_L186p3_a07p9,1474880,6,0.0003509913694044737,0.010799693218342598,0.011337452508309398,1.2654479673387065e-06,0.0,nan,nan
leak_mag_only,4x,777,wm_031_R09p4_L239p5_a10p9,1474880,6,0.00019569161991617957,0.0390050690437886,0.000875976100255643,4.770556228033033e-09,0.0,nan,nan
leak_mag_only,4x,777,wm_032_R12p2_L282p2_a06p3,1474880,6,0.0002549778620896646,0.03101596259779249,0.002826239947576729,1.311838712818254e-08,0.0,nan,nan
leak_mag_only,4x,777,wm_033_R16p9_L167p1_a02p1,1474880,6,0.0003522860684375669,0.5046759263311656,0.0002704623539514133,1.6372781207616755e-06,0.0,nan,nan
leak_mag_only,4x,1337,wm_028_R16p9_L170p9_a11p3,1474880,6,0.0003516401990481285,0.020370087347497123,0.0059897036924784885,2.996110700639002e-06,0.0,nan,1.563433592969482e-05
leak_mag_only,4x,1337,wm_029_R15p7_L140p1_a07p1,1474880,6,0.0003277275482190352,0.012784953960216503,0.011223153718626476,1.8958840255480707e-06,0.0,nan,nan
leak_mag_only,4x,1337,wm_030_R16p8_L186p3_a07p9,1474880,6,0.0003509913694044737,0.010799693218342598,0.010095402706165173,1.2654479673387065e-06,0.0,nan,nan
leak_mag_only,4x,1337,wm_031_R09p4_L239p5_a10p9,1474880,6,0.00019569161991617957,0.0390050690437886,0.0007258167008321659,4.770556228033033e-09,0.0,nan,nan
leak_mag_only,4x,1337,wm_032_R12p2_L282p2_a06p3,1474880,6,0.0002549778620896646,0.03101596259779249,0.002707394362815672,1.311838712818254e-08,0.0,nan,nan
leak_mag_only,4x,1337,wm_033_R16p9_L167p1_a02p1,1474880,6,0.0003522860684375669,0.5046759263311656,0.0002121170394041422,1.6372781207616755e-06,0.0,nan,nan
leak_mag_only,4x,2026,wm_028_R16p9_L170p9_a11p3,1474880,6,0.0003516401990481285,0.020370087347497123,0.04422476967986951,2.996110700639002e-06,0.0,nan,1.563433592969482e-05
leak_mag_only,4x,2026,wm_029_R15p7_L140p1_a07p1,1474880,6,0.0003277275482190352,0.012784953960216503,0.03386232789061879,1.8958840255480707e-06,0.0,nan,nan
leak_mag_only,4x,2026,wm_030_R16p8_L186p3_a07p9,1474880,6,0.0003509913694044737,0.010799693218342598,0.05994242721639859,1.2654479673387065e-06,0.0,nan,nan
leak_mag_only,4x,2026,wm_031_R09p4_L239p5_a10p9,1474880,6,0.00019569161991617957,0.0390050690437886,0.005878993339152293,4.770556228033033e-09,0.0,nan,nan
