variant,seed,split,case,pp_dir_5deg,pp_dir_10deg,pp_dir_15deg,pp_dir_30deg,pp_peak_0.10,pp_peak_0.20,pp_peak_0.50,cos_signed_median,cos_signed_mean,frac_flipped,angle_median_deg,angle_mean_deg,angle_p90_deg,mag_ratio_median,mag_ratio_mean,peak_mag_true,peak_mag_pred,peak_mag_rel,t_phase,omega,phase_norm,Q_sign,alpha_womersley,R_mm,L_mm,p_amp,wall_frac
leak_dir_only,2026,test,0225_H_AO_COA_3D_FSI_REST,0.928207259628706,0.9969797727902466,0.999390412856747,0.999778331947908,0.9116375727348296,0.9817123857024106,0.999833748960931,0.9992988705635071,0.9985299110412598,5.541701302299806e-05,2.1456658840179443,2.4728028774261475,4.1944379806518555,0.7651252746582031,0.7578520178794861,3.9394547939300537,0.8375265002250671,-0.7874003648757935,nan,nan,nan,nan,nan,nan,nan,nan,0.15367222871836364
leak_dir_only,2026,test,0226_H_AO_COA_3D_FSI_REST,0.7311844798062064,0.9753163763939356,0.9984024558326025,0.9996554316501691,0.9921271352796225,0.999300421835192,0.9998955853485361,0.9994048476219177,0.9968218207359314,0.0,1.9768476486206055,3.362255573272705,8.169646263122559,0.9558053612709045,0.93614661693573,3.4691216945648193,0.5348238945007324,-0.8458330631256104,nan,nan,nan,nan,nan,nan,nan,nan,0.11705300087708308
leak_dir_only,2026,val,0002_H_AO_SVD_3D_RIGID,0.6645108565470403,0.9949838666497584,1.0,1.0,0.6547885756153922,0.8872779022417607,0.9998872779022417,0.9995901584625244,0.9964706301689148,0.0,1.6404402256011963,3.607013702392578,8.416362762451172,0.9208812713623047,0.8941082954406738,0.5705063343048096,0.38886335492134094,-0.31838905811309814,nan,nan,nan,nan,nan,nan,nan,nan,0.060089332262473406
leak_dir_only,2026,val,0005_H_AO_SVD_3D_RIGID,0.7422623668054478,0.8884058993719568,0.9924917084186013,0.9999858866699598,0.013097170277326936,0.08744619292922165,0.7969938607014325,0.9990370273590088,0.995563805103302,0.0,2.5146610736846924,3.915191173553467,10.492073059082031,1.6576553583145142,1.7201628684997559,0.30377253890037537,0.3677900433540344,0.2107415795326233,nan,nan,nan,nan,nan,nan,nan,nan,0.10889029395326781
leak_dir_only,2026,val,0234_H_AO_COA_3D_FSI_REST,0.9245252068676412,0.9942222870265738,0.9987423905515256,1.0,0.37799365727408596,0.8287464003207815,1.0,0.9994755983352661,0.9987190365791321,0.0,1.8556180000305176,2.2892017364501953,4.632843971252441,1.2002737522125244,1.18431556224823,0.5714100003242493,0.43905186653137207,-0.231634259223938,nan,nan,nan,nan,nan,nan,nan,nan,0.13712002741234067
leak_dir_only,2026,val,0241_H_AO_COA_3D_FSI_REST,0.8047396790973237,0.9990413779014033,0.9999528546508887,1.0,0.4541825782219917,0.8087941791208964,0.9997328430217026,0.9990376234054565,0.9979708194732666,0.0,2.513882637023926,3.013000726699829,6.17635440826416,1.0299500226974487,0.9933174252510071,0.8250396251678467,0.5411766171455383,-0.34405985474586487,nan,nan,nan,nan,nan,nan,nan,nan,0.1273058149439124
leak_dir_only,777,test,0007_H_AO_H_3D_RIGID,0.7684846755932747,0.9986271328471839,0.9996612405726817,1.0,0.3875764437391909,0.7751350580348387,0.9992779075365058,0.9984827041625977,0.9977799654006958,0.0,3.1566591262817383,3.3784427642822266,5.583799362182617,0.7802492380142212,0.7794445753097534,0.7820733189582825,0.45567628741264343,-0.41734838485717773,nan,nan,nan,nan,nan,nan,nan,nan,0.1507342191032471
leak_dir_only,777,test,0017_H_AO_COA_3D_RIGID,0.8962950340361797,0.9994080664400578,0.9999730939290935,1.0,0.6696382927201141,0.9449681163059759,0.9999461878581871,0.9995445609092712,0.9987665414810181,0.0,1.7292956113815308,2.2337472438812256,5.038519382476807,1.0136343240737915,1.004870891571045,0.49127718806266785,0.40961164236068726,-0.16623109579086304,nan,nan,nan,nan,nan,nan,nan,nan,0.14574200167894785
leak_dir_only,777,test,0020_H_AO_COA_3D_RIGID,0.8148865909055674,0.9870854715430768,0.9994728763895133,1.0,0.4908606068122975,0.73947690733477,0.9928683276228275,0.9989635348320007,0.9976682066917419,0.0,2.608870267868042,3.15755558013916,6.463625907897949,0.8798049688339233,0.8950324058532715,1.274560570716858,0.8338046669960022,-0.34581008553504944,nan,nan,nan,nan,nan,nan,nan,nan,0.19699600625108526
leak_dir_only,777,test,0225_H_AO_COA_3D_FSI_REST,0.9385425325574952,0.9962870601274592,0.9989193682460515,0.999722914934885,0.9052369077306733,0.9835134386256581,0.999833748960931,0.998975396156311,0.9982699751853943,8.312551953449709e-05,2.5939345359802246,2.844677686691284,4.389784336090088,0.7129290103912354,0.6980381608009338,3.9394547939300537,0.7876973748207092,-0.8000491261482239,nan,nan,nan,nan,nan,nan,nan,nan,0.15367222871836364
