variant,seed,split,case,n_nodes,n_moving,angle_median,angle_mean,angle_p90,spearman_true_mag_radius,spearman_pred_mag_radius,mag_ratio_median,mag_ratio_p90,div_true_median,div_true_mean,div_pred_median,div_pred_mean,umean,wall_frac,mesh_L
womersley_leak_dir_only,777,val,wm_024_R10p1_L185p5_a06p9,23120,15360,20.518592834472656,18.749513626098633,22.91205596923828,-0.7315005836488998,-0.1247941566670156,2.235546588897705,3.6900274753570557,1.3267266751881834e-07,9.898738426272757e-06,0.02043992280960083,0.030451064929366112,0.02503103017807007,0.08304498269896193,0.0008441820468176974
womersley_leak_dir_only,777,val,wm_025_R14p6_L277p4_a02p2,23120,15440,16.708480834960938,17.52834129333496,27.438915252685547,-0.5727025401017038,0.3516811758239191,2.835129737854004,6.022276401519775,2.3000889370905497e-07,8.28403699415503e-06,0.10480429977178574,0.13551071286201477,0.013274571858346462,0.08304498269896193,0.0012196515386521786
womersley_leak_dir_only,777,val,wm_026_R16p1_L173p1_a06p4,23120,15760,7.482609272003174,11.828631401062012,29.200531005859375,0.9916909978340376,0.42236705753878356,1.193594217300415,1.6072832345962524,8.518423300074573e-08,0.00022386923956219107,0.02304571494460106,0.03730357065796852,0.02883230336010456,0.08304498269896193,0.001345495901610493
womersley_leak_dir_only,777,val,wm_027_R13p9_L115p3_a03p2,23120,16720,7.7908101081848145,8.2343111038208,10.990567207336426,-0.1273303962968586,-0.2803443712910718,0.8971045017242432,0.9856592416763306,2.1341776346162078e-08,0.00012785485887434334,0.007584858685731888,0.011784937232732773,0.07105105370283127,0.08304498269896193,0.001161322786018001
womersley_leak_mag_only,1337,test,wm_028_R16p9_L170p9_a11p3,23120,15440,13.140743255615234,15.32567024230957,20.752294540405273,-0.870787730135219,0.661422807938529,2.9052281379699707,3.598771810531616,4.395505470711214e-08,0.0003816459502559155,0.0811527818441391,0.09304781258106232,0.01597409136593342,0.08304498269896193,0.0014065658923776761
womersley_leak_mag_only,1337,test,wm_029_R15p7_L140p1_a07p1,23120,15440,76.24661254882812,76.20121765136719,86.90652465820312,0.5854719285679201,0.7037632052016666,1.6059821844100952,2.5790491104125977,3.189930453117995e-08,0.00012145018990850076,0.13952505588531494,0.1432739943265915,0.01206557359546423,0.08304498269896193,0.0013109133537489777
womersley_leak_mag_only,1337,test,wm_030_R16p8_L186p3_a07p9,23120,15360,24.260700225830078,27.051475524902344,43.522254943847656,-0.8483353427249883,0.8515460883356399,1.9216201305389404,3.8268015384674072,2.5005443049508358e-08,0.00015086580242495984,0.0975365936756134,0.11191194504499435,0.009621471166610718,0.08304498269896193,0.0014039708374346536
womersley_leak_mag_only,1337,test,wm_031_R09p4_L239p5_a10p9,23120,15440,114.59405517578125,117.49889373779297,132.27195739746094,-0.8717912970903053,0.5162459669421466,0.7708834409713745,1.0228872299194336,7.680373670382323e-09,2.7680941983021512e-08,0.019346527755260468,0.0208769328892231,0.03740987554192543,0.08304498269896193,0.0007827705821687758
womersley_leak_mag_only,1337,test,wm_032_R12p2_L282p2_a06p3,23120,16720,70.93698120117188,83.89771270751953,131.05325317382812,-0.8293937380561539,0.8397456490580908,1.381850004196167,8.79074478149414,1.9124048833418783e-07,8.080358497863926e-07,0.05654910206794739,0.08318416029214859,0.017801418900489807,0.08304498269896193,0.0010199205610202091
womersley_leak_mag_only,1337,test,wm_033_R16p9_L167p1_a02p1,23120,15440,125.60499572753906,125.23912048339844,129.6259765625,0.9916445814563004,0.39547070747175095,0.10921359062194824,0.14798961579799652,3.0644216053588025e-08,0.00015058282588142902,0.0021586972288787365,0.002658919198438525,0.4166124761104584,0.08304498269896193,0.0014091495568184552
